Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
VDR	7421	Ulcer	C0041582	disease	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	183	10	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
VDR	7421	Unipolar Depression	C0041696	disease	Mental Disorders	Mental or Behavioral Dysfunction	516	378	0.01	no reported evidence	1.0	1	1	2017.0	2017.0
VDR	7421	Uterine Fibroids	C0042133	group	Neoplasms	Neoplastic Process	348	24	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Malignant Vaginal Neoplasm	C0042237	disease	Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	3	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
VDR	7421	Viral hepatitis	C0042721	group		Disease or Syndrome	62	1	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
VDR	7421	Pertussis	C0043167	disease	Bacterial Infections and Mycoses; Respiratory Tract Diseases	Disease or Syndrome	15	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
VDR	7421	Immunoblastic Large-Cell Lymphoma	C0079746	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	36	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
VDR	7421	T-Cell Lymphoma	C0079772	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	323	17	0.01	no reported evidence	1.0	1	1	2011.0	2011.0
VDR	7421	Bronchial Hyperreactivity	C0085129	disease	Respiratory Tract Diseases	Disease or Syndrome	77	9	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
VDR	7421	Pancreatitis, Chronic	C0149521	disease	Digestive System Diseases	Disease or Syndrome	301	40	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Complete atrioventricular block	C0151517	disease		Disease or Syndrome	169	32	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Renal fibrosis	C0151650	disease		Disease or Syndrome	201	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Adenocarcinoma of lung (disorder)	C0152013	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	1187	428	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
VDR	7421	Esophageal carcinoma	C0152018	disease		Neoplastic Process	684	223	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
VDR	7421	Secondary malignant neoplasm of bone	C0153690	disease		Neoplastic Process	329	2	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
VDR	7421	Allergic asthma	C0155877	disease		Disease or Syndrome	196	23	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
VDR	7421	Tuberculosis, Multidrug-Resistant	C0206526	disease	Bacterial Infections and Mycoses	Disease or Syndrome	13	1	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
VDR	7421	Giant Cell Tumor of Bone	C0206638	disease	Neoplasms	Neoplastic Process	65	0	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
VDR	7421	Fibroadenoma	C0206650	disease	Neoplasms	Neoplastic Process	62	0	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
VDR	7421	Follicular thyroid carcinoma	C0206682	disease	Neoplasms	Neoplastic Process	166	20	0.01	no reported evidence	1.0	1	2	2009.0	2009.0
VDR	7421	Adult Hodgkin Lymphoma	C0220597	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	21	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
VDR	7421	Childhood Hodgkin Lymphoma	C0220644	disease		Neoplastic Process	6	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
VDR	7421	Premature aging syndrome	C0231341	disease	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	91	3	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
VDR	7421	Sore to touch	C0234233	phenotype		Sign or Symptom	15	3	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
VDR	7421	Malignant neoplasm of female breast	C0235653	disease		Neoplastic Process	50	6	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
VDR	7421	Papillary thyroid carcinoma	C0238463	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	570	74	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
VDR	7421	Acute lower respiratory tract infection	C0238990	disease		Disease or Syndrome	2	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
VDR	7421	Drug usage	C0242510	phenotype		Mental or Behavioral Dysfunction	51	10	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
VDR	7421	Autoimmune thrombocytopenia	C0242584	disease		Disease or Syndrome	75	3	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
VDR	7421	Parasitemia	C0242723	disease	Parasitic Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	66	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Achromia of skin	C0262977	phenotype		Sign or Symptom	1	0	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
VDR	7421	Psoriasis vulgaris	C0263361	disease		Disease or Syndrome	137	46	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
VDR	7421	Hepatic osteodystrophy	C0264010	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
VDR	7421	Familial lichen amyloidosis	C0268398	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	152	16	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
VDR	7421	Hepatic methionine adenosyltransferase deficiency	C0268621	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	64	12	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
VDR	7421	Acquired aplastic anemia	C0271907	disease		Disease or Syndrome	43	5	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
VDR	7421	Erythroblastosis	C0272138	disease		Disease or Syndrome	49	0	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
VDR	7421	Thrombocytopenia due to platelet alloimmunization	C0272286	disease		Disease or Syndrome	52	3	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
VDR	7421	Carcinoma breast stage IV	C0278488	disease		Neoplastic Process	391	7	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
VDR	7421	Inflammatory Breast Carcinoma	C0278601	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	101	2	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
VDR	7421	Adult Glioblastoma	C0278878	disease		Neoplastic Process	188	1	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
VDR	7421	Metastatic melanoma	C0278883	disease		Neoplastic Process	416	24	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
VDR	7421	Malignant Head and Neck Neoplasm	C0278996	disease	Neoplasms	Neoplastic Process	469	41	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
VDR	7421	Squamous cell carcinoma of esophagus	C0279626	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	1022	148	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Childhood Glioblastoma	C0280474	disease		Neoplastic Process	186	2	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
VDR	7421	Dryness of eye	C0314719	phenotype		Sign or Symptom	48	1	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
VDR	7421	Restenosis	C0333186	phenotype		Pathologic Function	214	26	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
VDR	7421	Adenocarcinoma of colon	C0338106	disease		Neoplastic Process	266	4	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
VDR	7421	Dietary calcium deficiency	C0342922	phenotype		Disease or Syndrome	1	0	0.01	no reported evidence	0.0	1	0	2001.0	2001.0
VDR	7421	Intrahepatic Cholangiocarcinoma	C0345905	disease	Neoplasms	Neoplastic Process	176	4	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
VDR	7421	Nonorganic psychosis	C0349204	disease		Mental or Behavioral Dysfunction	219	60	0.01	no reported evidence	0.0	1	0	2004.0	2004.0
VDR	7421	Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site	C0375023	disease		Disease or Syndrome	215	11	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Skin callus	C0376154	phenotype	Skin and Connective Tissue Diseases	Acquired Abnormality	13	0	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
VDR	7421	Immune thrombocytopenic purpura	C0398650	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	182	15	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
VDR	7421	Early onset periodontitis	C0399447	disease		Disease or Syndrome	19	0	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
VDR	7421	Non-alcoholic Fatty Liver Disease	C0400966	disease	Digestive System Diseases	Disease or Syndrome	333	84	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
VDR	7421	Primary osteoporosis	C0410438	disease		Disease or Syndrome	6	0	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
VDR	7421	Osteomalacia secondary to drug	C0410445	disease		Disease or Syndrome	4	0	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
VDR	7421	Adolescent idiopathic scoliosis	C0410702	phenotype		Anatomical Abnormality	24	18	0.01	no reported evidence	1.0	1	2	2018.0	2018.0
VDR	7421	[X]Spinal osteochondrosis, unspecified	C0477611	disease	Musculoskeletal Diseases	Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
VDR	7421	Alzheimer Disease, Late Onset	C0494463	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	252	110	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
VDR	7421	Acute Q fever	C0519066	disease	Bacterial Infections and Mycoses	Disease or Syndrome	7	1	0.01	no reported evidence	1.0	1	1	2016.0	2016.0
VDR	7421	Retinal Neoplasms	C0524801	group	Eye Diseases; Neoplasms	Neoplastic Process	5	0	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
VDR	7421	Malignant neoplasm of esophagus	C0546837	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	672	66	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
VDR	7421	Primary sclerosing cholangitis	C0566602	disease	Digestive System Diseases	Disease or Syndrome	129	12	0.01	no reported evidence	1.0	1	3	2017.0	2017.0
VDR	7421	Lower Urinary Tract Symptoms	C0574785	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	12	2	0.01	no reported evidence	1.0	1	1	2015.0	2015.0
VDR	7421	Quadriceps weakness	C0577655	phenotype		Sign or Symptom	4	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
VDR	7421	Monocytic leukemia	C0598894	disease		Neoplastic Process	62	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Gastro-esophageal reflux disease with esophagitis	C0677659	disease		Disease or Syndrome	31	2	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
VDR	7421	Secondary malignant neoplasm of lymph node	C0686619	disease		Neoplastic Process	1270	66	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
VDR	7421	Carcinoma of bladder	C0699885	disease		Neoplastic Process	1161	165	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
VDR	7421	Skin carcinoma	C0699893	disease		Neoplastic Process	89	9	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
VDR	7421	Central neuroblastoma	C0700095	disease		Neoplastic Process	1655	87	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
VDR	7421	Atrichia	C0702167	disease		Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
VDR	7421	Malignant neoplasm of kidney	C0740457	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	420	6	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Premenopausal breast cancer	C0741682	disease		Neoplastic Process	26	2	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
VDR	7421	hyperparathyroid	C0745106	disease		Disease or Syndrome	11	0	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
VDR	7421	Basal Cell Cancer	C0751676	disease	Neoplasms	Neoplastic Process	6	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Invasive carcinoma of breast	C0853879	disease		Neoplastic Process	384	9	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
VDR	7421	Endothelial dysfunction	C0856169	phenotype		Disease or Syndrome	261	11	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
VDR	7421	Breast adenocarcinoma	C0858252	disease		Neoplastic Process	167	7	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
VDR	7421	Infection induced	C0858744	phenotype		Disease or Syndrome	2	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
VDR	7421	Chronic graft-versus-host disease	C0867389	disease		Disease or Syndrome	105	8	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
VDR	7421	Cerebral Ischemia	C0917798	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	274	2	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
VDR	7421	precancerous lesions	C0940937	phenotype		Neoplastic Process	131	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Hurthle Cell Tumor	C0949541	disease	Neoplasms	Neoplastic Process	84	5	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
VDR	7421	Spondylarthritis	C0949690	disease	Musculoskeletal Diseases	Disease or Syndrome	73	13	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
VDR	7421	Denys-Drash Syndrome	C0950121	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Disease or Syndrome	9	14	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
VDR	7421	Invasive Ductal Breast Carcinoma	C1134719	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	217	2	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
VDR	7421	Heart Failure, Systolic	C1135191	disease	Cardiovascular Diseases	Disease or Syndrome	15	0	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
VDR	7421	Traditional Serrated Adenoma	C1266025	disease		Neoplastic Process	93	1	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
VDR	7421	Collecting Duct Carcinoma of the Kidney	C1266044	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	137	0	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
VDR	7421	Major Depressive Disorder	C1269683	disease	Mental Disorders	Mental or Behavioral Dysfunction	512	210	0.01	no reported evidence	1.0	1	1	2017.0	2017.0
VDR	7421	Primary Effusion Lymphoma	C1292753	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	152	0	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
VDR	7421	Cardiovascular morbidity	C1301700	phenotype		Disease or Syndrome	31	2	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
VDR	7421	Generalized vitiligo	C1304470	disease		Disease or Syndrome	26	12	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
VDR	7421	Eosinophilic disorder	C1306759	group		Disease or Syndrome	160	4	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
VDR	7421	M5b Acute differentiated monocytic leukemia	C1318544	disease		Neoplastic Process	104	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Liver Dysplastic Nodule	C1333964	disease		Disease or Syndrome	9	0	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
VDR	7421	Spinal Degenerative Disorder	C1336050	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
VDR	7421	Renal carcinoma	C1378703	disease		Neoplastic Process	499	18	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Generalized osteoarthritis	C1384584	disease		Disease or Syndrome	29	6	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
VDR	7421	Cervical spondylosis	C1384641	disease	Musculoskeletal Diseases	Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
VDR	7421	Hypervitaminosis D	C1442839	disease		Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
VDR	7421	Severe diarrhea	C1443924	phenotype		Sign or Symptom	20	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
VDR	7421	Gastrointestinal inflammation	C1535950	disease		Disease or Syndrome	21	0	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
VDR	7421	Glioblastoma Multiforme	C1621958	disease	Neoplasms	Neoplastic Process	853	42	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Hypophosphatemic Rickets	C1704375	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	19	3	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
VDR	7421	DOSAGE-SENSITIVE SEX REVERSAL	C1848296	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	86	3	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
VDR	7421	Persistent Mullerian duct syndrome	C1849930	phenotype	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Anatomical Abnormality	6	11	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
VDR	7421	ATRICHIA WITH PAPULAR LESIONS	C1859592	disease	Pathological Conditions, Signs and Symptoms; Skin and Connective Tissue Diseases	Disease or Syndrome	46	3	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
VDR	7421	Pseudohyperkalemia Cardiff	C1861453	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	130	21	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
VDR	7421	PITUITARY ADENOMA PREDISPOSITION (disorder)	C1863340	phenotype	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Finding	41	3	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
VDR	7421	Latent autoimmune diabetes mellitus in adult	C1960272	disease		Disease or Syndrome	30	8	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
VDR	7421	Autoimmune Primary Adrenal Insufficiency	C2103602	disease		Disease or Syndrome	50	16	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
VDR	7421	Chronic kidney disease stage 3	C2316787	disease		Disease or Syndrome	5	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
VDR	7421	Osteoarthritis, Spine	C2350242	disease	Musculoskeletal Diseases	Disease or Syndrome	5	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
VDR	7421	Left sided colitis	C2887821	disease		Disease or Syndrome	8	1	0.01	no reported evidence	0.0	1	0	2015.0	2015.0
VDR	7421	Amaurosis congenita of Leber, type 1	C2931258	disease	Eye Diseases	Disease or Syndrome	50	28	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
VDR	7421	Dystrophia myotonica 2	C2931689	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	62	10	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
VDR	7421	Clear-cell metastatic renal cell carcinoma	C2931852	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	141	1	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
VDR	7421	Prostatic Hyperplasia	C2937421	disease	Male Urogenital Diseases	Disease or Syndrome	84	0	0.01	no reported evidence		1	0	2004.0	2004.0
VDR	7421	Diabetic dyslipidaemia	C3160761	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
VDR	7421	Plasmablastic lymphoma	C3472614	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	25	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
VDR	7421	Juvenile arthritis	C3495559	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	325	94	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
VDR	7421	Pneumonitis	C3714636	disease	Respiratory Tract Diseases	Disease or Syndrome	338	4	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
VDR	7421	Juvenile rheumatoid arthritis	C3714757	disease		Disease or Syndrome	130	4	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
VDR	7421	PACHYONYCHIA CONGENITA 3	C3714948	disease		Disease or Syndrome	132	20	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
VDR	7421	AIDS (Disease)	C3826758	disease		Disease or Syndrome	15	0	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
VDR	7421	Acute monocytic/monoblastic leukemia	C3831784	disease		Neoplastic Process	28	0	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
VDR	7421	beta^+^ Thalassemia	C3841475	disease		Disease or Syndrome	128	38	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
VDR	7421	POLYARTERITIS NODOSA, CHILDHOOD-ONSET	C3887654	disease		Disease or Syndrome	29	9	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
VDR	7421	Early Rheumatoid Arthritis	C3899278	disease		Disease or Syndrome	54	4	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
VDR	7421	Occult chronic type B viral hepatitis	C4075603	disease		Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
VDR	7421	Hepatitis C Virus Infection	C4288963	disease		Disease or Syndrome	27	6	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
VDR	7421	Sporadic Parkinson disease	C4511452	disease		Disease or Syndrome	9	2	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
SIGMAR1	10280	Bipolar Disorder	C0005586	disease	Mental Disorders	Mental or Behavioral Dysfunction	836	665	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
SIGMAR1	10280	Cognition Disorders	C0009241	group	Mental Disorders	Mental or Behavioral Dysfunction	236	29	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
SIGMAR1	10280	Hepatitis C	C0019196	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	782	89	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
SIGMAR1	10280	Myeloid Leukemia	C0023470	disease	Neoplasms	Neoplastic Process	500	6	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
SIGMAR1	10280	Neuralgia	C0027796	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	99	9	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
SIGMAR1	10280	Pain	C0030193	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	484	101	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
SIGMAR1	10280	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
SIGMAR1	10280	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
SIGMAR1	10280	Virus Diseases	C0042769	group	Virus Diseases	Disease or Syndrome	874	27	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
SIGMAR1	10280	Addictive Behavior	C0085281	phenotype	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	207	30	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
SIGMAR1	10280	Depressive Symptoms	C0086132	phenotype	Behavior and Behavior Mechanisms	Sign or Symptom	146	62	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
SIGMAR1	10280	Inflammatory pain	C0234251	phenotype		Sign or Symptom	75	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
SIGMAR1	10280	Peripheral motor neuropathy	C0235025	disease	Nervous System Diseases	Disease or Syndrome	43	11	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
SIGMAR1	10280	Parkinsonian Disorders	C0242422	group	Nervous System Diseases	Disease or Syndrome	213	64	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
SIGMAR1	10280	Malignant neoplasm of large intestine	C0346629	disease		Neoplastic Process	516	25	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
SIGMAR1	10280	Malignant neoplasm of prostate	C0376358	disease	Male Urogenital Diseases; Neoplasms	Neoplastic Process	3238	563	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
SIGMAR1	10280	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
SIGMAR1	10280	Prostate carcinoma	C0600139	disease		Neoplastic Process	3144	756	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
SIGMAR1	10280	Mammary Neoplasms	C1458155	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	2386	303	0.01	no reported evidence		1	0	2006.0	2006.0
SIGMAR1	10280	Frontotemporal Dementia With Motor Neuron Disease	C3888102	disease	Mental Disorders; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	11	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
DCTN3	11258	Carcinosarcoma	C0007140	disease	Neoplasms	Neoplastic Process	49	3	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
DCTN3	11258	Foot-and-Mouth Disease	C0016514	group	Animal Diseases; Virus Diseases	Disease or Syndrome	14	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
DCTN3	11258	Lymphoma	C0024299	group	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1306	61	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
DCTN3	11258	Bullous pemphigoid	C0030805	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	59	0	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
DCTN3	11258	Toxoplasmosis	C0040558	disease	Parasitic Diseases	Disease or Syndrome	45	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
DCTN3	11258	Oral Cavity Carcinoma	C0151546	disease		Neoplastic Process	99	17	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
DCTN3	11258	Lip and Oral Cavity Carcinoma	C0220641	disease		Neoplastic Process	472	95	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
DCTN3	11258	Muscular Dystrophy, Facioscapulohumeral	C0238288	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	111	2	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
DCTN3	11258	Medullary carcinoma of thyroid	C0238462	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	238	56	0.01	no reported evidence	1.0	1	0	1981.0	1981.0
DCTN3	11258	Chronic non-A non-B hepatitis	C0241911	disease		Disease or Syndrome	4	0	0.01	no reported evidence	1.0	1	0	1991.0	1991.0
