Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
IL6	3569	Childhood Acute Myeloid Leukemia	C0220621	disease		Neoplastic Process	101	2	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
IL6	3569	CONSTRICTING BANDS, CONGENITAL	C0220724	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	23	1	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
IL6	3569	Adult type dermatomyositis	C0221056	disease	Musculoskeletal Diseases; Nervous System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	86	10	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
IL6	3569	Mesangial proliferative glomerulonephritis	C0221238	disease		Disease or Syndrome	16	0	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
IL6	3569	Tophus	C0221248	phenotype		Acquired Abnormality	8	1	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
IL6	3569	Xanthoma tendinosum	C0221253	disease		Disease or Syndrome	9	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
IL6	3569	Relative erythrocytosis	C0221276	disease		Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
IL6	3569	Basophilic leukemia	C0221292	disease		Neoplastic Process	23	0	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
IL6	3569	Lesion of brain	C0221505	group		Disease or Syndrome	84	6	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6	3569	Chronic schizophrenia	C0221765	disease		Mental or Behavioral Dysfunction	48	9	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Nose symptoms	C0231918	group		Sign or Symptom	6	0	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
IL6	3569	Abnormal behavior	C0233514	phenotype	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	371	46	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Memory impairment	C0233794	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	266	22	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
IL6	3569	Inflammatory pain	C0234251	phenotype		Sign or Symptom	75	0	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
IL6	3569	Acute urticaria	C0234935	disease		Disease or Syndrome	6	0	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
IL6	3569	Neurologic Symptoms	C0235031	group	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	119	11	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
IL6	3569	Steroid withdrawal syndrome	C0235453	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
IL6	3569	Proliferative glomerulonephritis	C0235618	disease		Disease or Syndrome	9	0	0.01	no reported evidence	1.0	1	0	1990.0	1990.0
IL6	3569	Renal interstitial fibrosis	C0235989	disease		Disease or Syndrome	33	0	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
IL6	3569	Colitis, Collagenous	C0238067	disease	Digestive System Diseases	Disease or Syndrome	16	0	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
IL6	3569	Inclusion Body Myositis (disorder)	C0238190	disease	Musculoskeletal Diseases; Nervous System Diseases	Disease or Syndrome	57	0	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
IL6	3569	Cancer of Nasopharynx	C0238301	disease	Neoplasms; Otorhinolaryngologic Diseases; Stomatognathic Diseases	Neoplastic Process	61	1	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6	3569	bone destruction	C0238790	disease		Disease or Syndrome	82	1	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6	3569	Harlequin Fetus	C0239849	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Skin and Connective Tissue Diseases	Disease or Syndrome	32	7	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Liver mass	C0240225	phenotype		Disease or Syndrome	9	0	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
IL6	3569	Shoulder stiff	C0241042	phenotype		Sign or Symptom	1	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	acute aortic dissection	C0241868	disease		Disease or Syndrome	7	0	0.01	no reported evidence	0.0	1	0	2015.0	2015.0
IL6	3569	Coronary Stenosis	C0242231	disease	Cardiovascular Diseases	Disease or Syndrome	51	6	0.01	no reported evidence		1	0	2007.0	2007.0
IL6	3569	McCune-Albright Syndrome	C0242292	disease	Musculoskeletal Diseases	Disease or Syndrome	16	7	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
IL6	3569	Bone Demineralization, Pathologic	C0242699	disease	Musculoskeletal Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	3	1	0.01	no reported evidence	1.0	1	0	1997.0	1997.0
IL6	3569	Hantavirus Infections	C0242994	group	Virus Diseases	Disease or Syndrome	54	2	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
IL6	3569	Cardiovascular Abnormalities	C0243050	group	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	48	2	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
IL6	3569	Recurrent urinary tract infection	C0262655	disease		Disease or Syndrome	85	3	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
IL6	3569	Myxoma of the Endocardium	C0262929	disease		Neoplastic Process	15	0	0.01	no reported evidence	1.0	1	0	1992.0	1992.0
IL6	3569	Psoriasiform eczema	C0262985	disease		Disease or Syndrome	27	0	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
IL6	3569	Pemphigus Foliaceus	C0263313	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	14	3	0.01	no reported evidence	0.0	1	0	2008.0	2008.0
IL6	3569	Pemphigus and fogo selvagem	C0263314	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	12	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
IL6	3569	Psoriasis vulgaris	C0263361	disease		Disease or Syndrome	137	46	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	Epithelial hyperplasia of skin	C0263641	disease		Disease or Syndrome	60	0	0.01	no reported evidence	1.0	1	0	1989.0	1989.0
IL6	3569	Osteoarthritis of the hand	C0263746	disease		Disease or Syndrome	39	14	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
IL6	3569	Interphalangeal osteoarthritis	C0263779	disease		Disease or Syndrome	2	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	Rotator cuff syndrome	C0263912	disease	Wounds and Injuries	Disease or Syndrome	10	2	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	Acute upper respiratory infection	C0264222	group		Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
IL6	3569	Fetid chronic bronchitis	C0264346	disease		Disease or Syndrome	6	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Childhood asthma	C0264408	disease		Disease or Syndrome	126	31	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
IL6	3569	Acute respiratory failure	C0264490	disease		Disease or Syndrome	42	1	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	Lymphoid interstitial pneumonia	C0264511	disease	Respiratory Tract Diseases	Disease or Syndrome	13	0	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
IL6	3569	Chronic heart failure	C0264716	disease		Disease or Syndrome	73	6	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
IL6	3569	Congenital emphysema	C0265797	disease	Respiratory Tract Diseases	Congenital Abnormality	12	0	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
IL6	3569	Congenital absence of liver	C0266258	disease		Congenital Abnormality	12	2	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
IL6	3569	Cholestasis of pregnancy	C0268318	disease	Digestive System Diseases; Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	46	20	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
IL6	3569	Hemodialysis-associated amyloidosis	C0268405	disease		Disease or Syndrome	3	0	0.01	no reported evidence	0.0	1	0	1994.0	1994.0
IL6	3569	Myeloma kidney	C0268784	disease		Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6	3569	Coprophilia (disorder)	C0270500	disease		Mental or Behavioral Dysfunction	11	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
IL6	3569	Infantile Neuroaxonal Dystrophy	C0270724	disease	Nervous System Diseases	Disease or Syndrome	15	12	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
IL6	3569	Idiopathic generalized epilepsy	C0270850	disease	Nervous System Diseases	Disease or Syndrome	49	9	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
IL6	3569	Inflammatory neuropathy	C0270933	group		Disease or Syndrome	13	1	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	beta^0^ Thalassemia	C0271980	disease		Disease or Syndrome	22	43	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
IL6	3569	Indolent Systemic Mastocytosis	C0272203	disease	Immune System Diseases; Neoplasms	Neoplastic Process	10	1	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Congenital infectious disease	C0275544	group		Disease or Syndrome	24	9	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Pneumonia due to Escherichia coli	C0276089	disease		Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	Viral myocarditis	C0276138	disease		Disease or Syndrome	27	0	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
IL6	3569	Cytomegaloviral pneumonia	C0276253	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
IL6	3569	AIDS with Kaposi's sarcoma	C0276535	disease	Bacterial Infections and Mycoses; Immune System Diseases; Neoplasms; Parasitic Diseases; Virus Diseases	Neoplastic Process	21	0	0.01	no reported evidence	1.0	1	0	1990.0	1990.0
IL6	3569	Acute type B viral hepatitis	C0276609	disease		Disease or Syndrome	15	0	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
IL6	3569	Stage II Colon Cancer	C0278479	disease		Neoplastic Process	30	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
IL6	3569	Extramedullary Plasmacytoma	C0278619	disease		Neoplastic Process	12	0	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
IL6	3569	Disseminated neuroblastoma	C0278694	disease		Neoplastic Process	46	0	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
IL6	3569	Prostate cancer recurrent	C0278838	disease		Neoplastic Process	39	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
IL6	3569	Adenocarcinoma Of Esophagus	C0279628	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	298	55	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
IL6	3569	Cervical Adenocarcinoma	C0279672	disease		Neoplastic Process	66	2	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Refractory anemia with excess blasts in transformation (clinical)	C0280028	disease		Disease or Syndrome	17	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	stage, ovarian epithelial cancer	C0280220	disease		Neoplastic Process	39	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	stage, cervical cancer	C0280232	phenotype		Neoplastic Process	18	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
IL6	3569	Very Low Birth Weight	C0282666	phenotype		Sign or Symptom	7	1	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	Disease caused by Shigella dysenteriae	C0302358	disease		Disease or Syndrome	15	0	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
IL6	3569	Superficial ulcer	C0333307	phenotype		Acquired Abnormality	76	8	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Arteriovenous hemangioma	C0334533	disease		Neoplastic Process	37	5	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6	3569	HODGKIN'S AND NON-HODGKIN'S LYMPHOMA	C0334619	disease		Neoplastic Process	10	2	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
IL6	3569	Mixed anxiety and depressive disorder	C0338908	disease		Mental or Behavioral Dysfunction	43	11	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
IL6	3569	Seasonal allergic conjunctivitis	C0339164	disease		Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
IL6	3569	Acute respiratory infections	C0339901	group		Disease or Syndrome	7	0	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
IL6	3569	Simple pneumoconiosis	C0340169	disease		Disease or Syndrome	2	0	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
IL6	3569	Q fever endocarditis	C0340354	disease		Disease or Syndrome	4	0	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
IL6	3569	Familial primary pulmonary hypertension	C0340543	disease	Respiratory Tract Diseases	Disease or Syndrome	23	1	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
IL6	3569	Arterial aneurysm	C0340613	phenotype		Anatomical Abnormality	10	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	Chronic liver disease	C0341439	group		Disease or Syndrome	128	6	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
IL6	3569	Endometriosis of uterus	C0341858	disease	Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	43	0	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6	3569	Adrenal Cushing's syndrome	C0342443	disease		Disease or Syndrome	50	5	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
IL6	3569	Deficiency of testosterone biosynthesis	C0342527	disease		Disease or Syndrome	7	0	0.01	no reported evidence	1.0	1	0	1995.0	1995.0
IL6	3569	Generalized pustular psoriasis	C0343055	disease		Disease or Syndrome	25	12	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	Familial cold urticaria	C0343068	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Skin and Connective Tissue Diseases	Disease or Syndrome	14	19	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
IL6	3569	Carcinoma ex pleomorphic adenoma	C0344460	disease		Neoplastic Process	19	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
IL6	3569	Growth Hormone-Secreting Pituitary Adenoma	C0346302	disease	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Neoplastic Process	40	46	0.01	no reported evidence		1	0	2003.0	2003.0
IL6	3569	Carcinoma ex pleomorphic adenoma of lacrimal gland	C0346342	disease		Neoplastic Process	2	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
IL6	3569	Malignant neoplasm of large intestine	C0346629	disease		Neoplastic Process	516	25	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
IL6	3569	Disseminated Malignant Neoplasm	C0346957	phenotype		Neoplastic Process	194	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
IL6	3569	Early gastric cancer	C0349530	disease		Neoplastic Process	45	1	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
IL6	3569	Ischemic cardiomyopathy	C0349782	disease		Disease or Syndrome	115	65	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6	3569	Prediabetes syndrome	C0362046	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	81	14	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
IL6	3569	Hematopoietic Neoplasms	C0376544	group	Hemic and Lymphatic Diseases; Neoplasms	Neoplastic Process	191	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Hematologic Neoplasms	C0376545	group	Hemic and Lymphatic Diseases; Neoplasms	Neoplastic Process	556	37	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
IL6	3569	Plasma cell inflammation	C0391861	disease		Disease or Syndrome	10	0	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
IL6	3569	Influenza-like symptoms	C0392171	phenotype		Sign or Symptom	8	1	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Hereditary hemochromatosis	C0392514	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	166	36	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
IL6	3569	Nephrolithiasis	C0392525	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	98	38	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
IL6	3569	Headache associated with sexual activity	C0393754	phenotype		Sign or Symptom	5	0	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
IL6	3569	Polyradiculoneuropathy, Chronic Inflammatory Demyelinating	C0393819	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	34	1	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
IL6	3569	Thrombophilia	C0398623	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	83	6	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
IL6	3569	Chronic pelvic pain of female	C0404484	phenotype		Sign or Symptom	7	0	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
IL6	3569	Infective vaginitis	C0404521	disease		Disease or Syndrome	17	0	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
IL6	3569	Spastic Quadriplegia	C0426970	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	54	3	0.01	no reported evidence	1.0	1	2	2013.0	2013.0
IL6	3569	Cortical Dysplasia	C0431380	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Congenital Abnormality	63	3	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
IL6	3569	Spastic	C0443306	disease	Musculoskeletal Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	32	7	0.01	no reported evidence	1.0	1	1	2014.0	2014.0
IL6	3569	Urolithiasis	C0451641	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	12	2	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
IL6	3569	Sepsis of the newborn	C0456103	disease	Bacterial Infections and Mycoses; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	6	1	0.01	no reported evidence	0.0	1	0	2009.0	2009.0
IL6	3569	Human anaplasmosis due to Anaplasma phagocytophilum	C0483368	disease		Disease or Syndrome	25	0	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
IL6	3569	Gallstone pancreatitis	C0521614	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	Influenza-like illness	C0521839	disease		Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Schnitzler Syndrome	C0524988	disease	Immune System Diseases	Disease or Syndrome	9	1	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
IL6	3569	Mixed cryoglobulinemia	C0543697	disease		Disease or Syndrome	41	1	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
IL6	3569	Myxoid/Round Cell Liposarcoma	C0545074	disease		Neoplastic Process	44	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
IL6	3569	Subacromial bursitis	C0546953	disease		Disease or Syndrome	4	0	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
IL6	3569	Ewings sarcoma	C0553580	disease	Neoplasms	Neoplastic Process	351	9	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Squamous cell carcinoma of skin	C0553723	disease		Neoplastic Process	204	72	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
IL6	3569	Primary sclerosing cholangitis	C0566602	disease	Digestive System Diseases	Disease or Syndrome	129	12	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
IL6	3569	Hyperhomocysteinemia	C0598608	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	116	13	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
IL6	3569	Leukemogenesis	C0598766	disease		Neoplastic Process	729	12	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Monocytic leukemia	C0598894	disease		Neoplastic Process	62	0	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
IL6	3569	Chronic interstitial cystitis	C0600040	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	30	1	0.01	no reported evidence	1.0	1	0	1994.0	1994.0
IL6	3569	Toxic Shock Syndrome	C0600327	disease	Bacterial Infections and Mycoses; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	43	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
IL6	3569	Gastro-esophageal reflux disease with esophagitis	C0677659	disease		Disease or Syndrome	31	2	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	Progressive Neoplastic Disease	C0677932	phenotype		Neoplastic Process	166	17	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Refractory cancer	C0677936	phenotype		Neoplastic Process	176	7	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
IL6	3569	inflammatory joint disease	C0683381	disease		Disease or Syndrome	20	0	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
IL6	3569	Malignant neoplasm of gastrointestinal tract	C0685938	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	262	18	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
IL6	3569	heavy drinking	C0687132	disease		Mental or Behavioral Dysfunction	38	9	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
IL6	3569	Moderate obesity	C0694533	disease		Disease or Syndrome	6	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	airway disease	C0699949	group		Disease or Syndrome	93	1	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
IL6	3569	Dyssomnias	C0700201	group	Mental Disorders; Nervous System Diseases	Disease or Syndrome	11	1	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
IL6	3569	Thalassemia trait	C0702157	disease		Disease or Syndrome	8	2	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
IL6	3569	Viral respiratory infection	C0729531	group		Disease or Syndrome	16	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
IL6	3569	carotid disease	C0741975	disease		Disease or Syndrome	5	5	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
IL6	3569	Acute Chest Syndrome	C0742343	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases; Respiratory Tract Diseases	Disease or Syndrome	29	2	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
IL6	3569	gastritis h pylori	C0744310	disease		Disease or Syndrome	29	2	0.01	no reported evidence	1.0	1	1	2017.0	2017.0
IL6	3569	Hypereosinophilia	C0745091	disease		Disease or Syndrome	31	3	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
IL6	3569	Hyperlipoproteinemia Type IIa	C0745103	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	152	182	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
IL6	3569	infertility tubal factor	C0745287	disease		Disease or Syndrome	15	3	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
IL6	3569	Recurrent otitis media	C0747085	disease		Disease or Syndrome	76	0	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6	3569	early pregnancy	C0747845	phenotype		Disease or Syndrome	128	4	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
IL6	3569	psychosocial stressor	C0748073	disease		Mental or Behavioral Dysfunction	8	3	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
IL6	3569	Biliary Tract Cancer	C0750952	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	127	10	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
IL6	3569	Frontotemporal Lobar Degeneration	C0751072	disease	Mental Disorders; Nervous System Diseases; Nutritional and Metabolic Diseases	Mental or Behavioral Dysfunction	97	37	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
IL6	3569	Cystic Periventricular Leukomalacia	C0751280	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
IL6	3569	Memory Loss	C0751295	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	125	2	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
IL6	3569	Multiple Sclerosis, Relapsing-Remitting	C0751967	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	77	5	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Hypoxia-Ischemia, Brain	C0752308	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	8	0	0.01	no reported evidence		1	0	2006.0	2006.0
IL6	3569	Lewy Body Disease	C0752347	disease	Mental Disorders; Nervous System Diseases	Disease or Syndrome	132	19	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
IL6	3569	AICARDI-GOUTIERES SYNDROME 1	C0796126	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Immune System Diseases; Nervous System Diseases	Disease or Syndrome	58	27	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
IL6	3569	Malignant Pleural Mesothelioma	C0812413	disease		Neoplastic Process	259	3	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
IL6	3569	Myeloma, malignant	C0848076	disease		Neoplastic Process	1	0	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
IL6	3569	fluid retention in lung	C0848538	phenotype		Sign or Symptom	2	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6	3569	Subfertility, Male	C0848676	phenotype	Male Urogenital Diseases	Sign or Symptom	59	0	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
IL6	3569	Pelvic pain female	C0850758	phenotype		Sign or Symptom	6	0	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
IL6	3569	Respiratory Distress Syndrome	C0852283	disease		Disease or Syndrome	26	6	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
IL6	3569	Bacterial keratitis	C0854211	disease		Disease or Syndrome	6	0	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
IL6	3569	Fat redistribution	C0856151	phenotype		Disease or Syndrome	6	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6	3569	Triple vessel disease	C0856738	disease		Disease or Syndrome	5	0	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
IL6	3569	Thrombocytopenic purpura	C0857305	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	13	0	0.01	no reported evidence		1	0	2008.0	2008.0
IL6	3569	social stress	C0871388	disease		Mental or Behavioral Dysfunction	15	13	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6	3569	Pelvic Organ Prolapse	C0877015	disease	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	36	22	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
IL6	3569	Growth failure	C0878787	phenotype		Disease or Syndrome	211	3	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
