Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
ESR2	2100	Squamous cell carcinoma of the head and neck	C1168401	disease	Neoplasms	Neoplastic Process	933	288	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ESR2	2100	Non-small cell carcinoma	C1266002	disease		Neoplastic Process	15	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
ESR2	2100	Mild cognitive disorder	C1270972	disease	Mental Disorders	Mental or Behavioral Dysfunction	149	40	0.01	no reported evidence	1.0	1	1	2012.0	2012.0
ESR2	2100	Acral pseudolymphomatous angiokeratoma of children (APACHE)	C1274282	disease		Neoplastic Process	19	3	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ESR2	2100	Lipoatrophy	C1280433	disease		Disease or Syndrome	44	3	0.01	no reported evidence	1.0	1	1	2012.0	2012.0
ESR2	2100	Metastasis from malignant tumor of prostate	C1282496	disease		Neoplastic Process	231	15	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
ESR2	2100	Primary malignant neoplasm	C1306459	group		Neoplastic Process	1031	34	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
ESR2	2100	Adenocarcinoma of large intestine	C1319315	disease		Neoplastic Process	296	127	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ESR2	2100	Hormone refractory prostate cancer	C1328504	disease		Neoplastic Process	134	1	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
ESR2	2100	Invasive Carcinoma	C1334274	phenotype		Neoplastic Process	153	1	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
ESR2	2100	Pulmonary Sclerosing Hemangioma	C1334455	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	24	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
ESR2	2100	Sclerosing hemangioma	C1509148	disease		Neoplastic Process	3	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
ESR2	2100	Tumor Promotion	C1519689	phenotype		Neoplastic Process	107	2	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
ESR2	2100	Ductal Breast Carcinoma	C1527349	disease		Neoplastic Process	96	1	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ESR2	2100	Neonatal Deformity	C1705254	disease		Congenital Abnormality	16	0	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ESR2	2100	Endometrial Diseases	C1720816	group	Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	8	0	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ESR2	2100	Takotsubo Cardiomyopathy	C1739395	disease	Cardiovascular Diseases	Disease or Syndrome	13	1	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
ESR2	2100	Prostate Cancer, Hereditary, 7	C1853195	disease	Male Urogenital Diseases; Neoplasms	Neoplastic Process	34	4	0.01	no reported evidence	0.0	1	0	2010.0	2010.0
ESR2	2100	BREAST CANCER 3	C1854365	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	15	0	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ESR2	2100	Bulimia Nervosa	C2267227	disease	Mental Disorders	Mental or Behavioral Dysfunction	41	16	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
ESR2	2100	Early-Stage Breast Carcinoma	C2986665	disease		Neoplastic Process	75	4	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ESR2	2100	PACHYONYCHIA CONGENITA 3	C3714948	disease		Disease or Syndrome	132	20	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6R	3570	Cooley's anemia	C0002875	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	69	1	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
IL6R	3570	Aortic Valve Stenosis	C0003507	disease	Cardiovascular Diseases	Disease or Syndrome	129	10	0.01	no reported evidence	1.0	1	1	2015.0	2015.0
IL6R	3570	Arteriosclerosis	C0003850	disease	Cardiovascular Diseases	Disease or Syndrome	1086	121	0.01	no reported evidence	1.0	1	1	2015.0	2015.0
IL6R	3570	Atherosclerosis	C0004153	disease	Cardiovascular Diseases	Disease or Syndrome	1133	131	0.01	no reported evidence	1.0	1	1	2015.0	2015.0
IL6R	3570	Autoimmune Diseases	C0004364	group	Immune System Diseases	Disease or Syndrome	1059	141	0.01	no reported evidence		1	0	2008.0	2008.0
IL6R	3570	Malignant neoplasm of urinary bladder	C0005684	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1143	157	0.01	no reported evidence	1.0	1	0	1991.0	1991.0
IL6R	3570	Bladder Neoplasm	C0005695	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1216	142	0.01	no reported evidence	1.0	1	0	1991.0	1991.0
IL6R	3570	Malignant neoplasm of endometrium	C0007103	disease		Neoplastic Process	576	106	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
IL6R	3570	Squamous cell carcinoma	C0007137	disease	Neoplasms	Neoplastic Process	1875	224	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6R	3570	Cardiovascular Diseases	C0007222	group	Cardiovascular Diseases	Disease or Syndrome	786	197	0.01	no reported evidence	0.0	1	1	2017.0	2017.0
IL6R	3570	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6R	3570	Colorectal Neoplasms	C0009404	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1072	226	0.01	no reported evidence		1	0	2007.0	2007.0
IL6R	3570	Delirium	C0011206	disease	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	44	6	0.01	no reported evidence	1.0	1	1	2011.0	2011.0
IL6R	3570	Presenile dementia	C0011265	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	361	102	0.01	no reported evidence	1.0	1	1	2016.0	2016.0
IL6R	3570	Diabetes Mellitus, Insulin-Dependent	C0011854	disease	Endocrine System Diseases; Immune System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	955	775	0.01	no reported evidence	1.0	1	1	2009.0	2009.0
IL6R	3570	Diabetic Nephropathy	C0011881	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	560	110	0.01	no reported evidence		1	1	2005.0	2005.0
IL6R	3570	Eczema	C0013595	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	453	75	0.01	no reported evidence	1.0	1	1	2013.0	2013.0
IL6R	3570	Fatigue	C0015672	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	329	33	0.01	no reported evidence	1.0	1	2	2012.0	2012.0
IL6R	3570	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
IL6R	3570	Hepatitis B	C0019163	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	838	192	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
IL6R	3570	Hodgkin Disease	C0019829	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	591	94	0.01	no reported evidence	1.0	1	0	1991.0	1991.0
IL6R	3570	Hyperparathyroidism	C0020502	disease	Endocrine System Diseases	Disease or Syndrome	46	5	0.01	no reported evidence		1	0	2002.0	2002.0
IL6R	3570	Inflammatory Bowel Diseases	C0021390	group	Digestive System Diseases	Disease or Syndrome	910	451	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
IL6R	3570	Influenza	C0021400	disease	Respiratory Tract Diseases; Virus Diseases	Disease or Syndrome	588	13	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6R	3570	Premature Obstetric Labor	C0022876	phenotype	Female Urogenital Diseases and Pregnancy Complications	Pathologic Function	104	1	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6R	3570	Chronic Lymphocytic Leukemia	C0023434	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1119	228	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
IL6R	3570	Acute Megakaryocytic Leukemias	C0023462	disease	Neoplasms	Neoplastic Process	121	11	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
IL6R	3570	Leukemia, Myelocytic, Acute	C0023467	disease	Neoplasms	Neoplastic Process	1702	215	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
IL6R	3570	Adult T-Cell Lymphoma/Leukemia	C0023493	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	499	5	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
IL6R	3570	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.01	no reported evidence	0.0	1	1	2017.0	2017.0
IL6R	3570	Lupus Erythematosus, Systemic	C0024141	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1112	674	0.01	no reported evidence	0.0	1	0	1996.0	1996.0
IL6R	3570	Mastocytosis	C0024899	disease	Immune System Diseases; Neoplasms; Skin and Connective Tissue Diseases	Disease or Syndrome	63	7	0.01	no reported evidence	1.0	1	1	2013.0	2013.0
IL6R	3570	Multiple Sclerosis	C0026769	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	1105	745	0.01	no reported evidence		1	0	2002.0	2002.0
IL6R	3570	Neoplasms	C0027651	group	Neoplasms	Neoplastic Process	1235	103	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
IL6R	3570	Neuroblastoma	C0027819	group	Neoplasms	Neoplastic Process	1698	288	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
IL6R	3570	Degenerative polyarthritis	C0029408	disease	Musculoskeletal Diseases	Disease or Syndrome	975	92	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
IL6R	3570	Otitis Media	C0029882	disease	Otorhinolaryngologic Diseases	Disease or Syndrome	100	4	0.01	no reported evidence		1	0	2007.0	2007.0
IL6R	3570	Pancreatic Neoplasm	C0030297	disease	Digestive System Diseases; Endocrine System Diseases; Neoplasms	Neoplastic Process	664	13	0.01	no reported evidence		1	0	2003.0	2003.0
IL6R	3570	Tropical Spastic Paraparesis	C0030481	disease	Nervous System Diseases; Virus Diseases	Disease or Syndrome	38	2	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
IL6R	3570	Periodontitis	C0031099	disease	Stomatognathic Diseases	Disease or Syndrome	236	45	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
IL6R	3570	Pituitary Adenoma	C0032000	disease	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Neoplastic Process	293	15	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
IL6R	3570	Pituitary Neoplasms	C0032019	group	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Neoplastic Process	295	11	0.01	no reported evidence	1.0	1	0	1994.0	1994.0
IL6R	3570	Plasmacytoma	C0032131	disease	Immune System Diseases; Neoplasms	Neoplastic Process	110	5	0.01	no reported evidence	1.0	1	0	1990.0	1990.0
IL6R	3570	Prostatic Neoplasms	C0033578	group	Male Urogenital Diseases; Neoplasms	Neoplastic Process	1553	25	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
IL6R	3570	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.01	no reported evidence		1	1	2004.0	2004.0
IL6R	3570	Thyroid Nodule	C0040137	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	65	8	0.01	no reported evidence		1	0	2002.0	2002.0
IL6R	3570	Premature Birth	C0151526	phenotype	Female Urogenital Diseases and Pregnancy Complications	Pathologic Function	118	6	0.01	no reported evidence		1	0	2008.0	2008.0
IL6R	3570	Joint swelling	C0152031	phenotype		Finding	66	1	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
IL6R	3570	Tumor Progression	C0178874	phenotype		Neoplastic Process	2089	36	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
IL6R	3570	Adenocarcinoma, Clear Cell	C0206681	disease	Neoplasms	Neoplastic Process	112	6	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6R	3570	Cholangiocarcinoma	C0206698	disease	Neoplasms	Neoplastic Process	454	13	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
IL6R	3570	Breast cancer stage II	C0278486	disease		Neoplastic Process	11	0	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
IL6R	3570	Gastric Adenocarcinoma	C0278701	disease		Neoplastic Process	382	223	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
IL6R	3570	Cervix carcinoma	C0302592	disease		Neoplastic Process	1104	100	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
IL6R	3570	Impaired cognition	C0338656	disease	Mental Disorders	Mental or Behavioral Dysfunction	670	121	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6R	3570	Maturity onset diabetes mellitus in young	C0342276	disease	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	82	26	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
IL6R	3570	Multiple malignancy	C0346429	phenotype		Neoplastic Process	175	9	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
IL6R	3570	Human immunodeficiency virus, type 2 [HIV-2] infection in conditions classified elsewhere and of unspecified site	C0375021	disease		Disease or Syndrome	40	0	0.01	no reported evidence	1.0	1	0	1990.0	1990.0
IL6R	3570	Endometrial Carcinoma	C0476089	disease	Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	839	145	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
IL6R	3570	Dementia	C0497327	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	435	107	0.01	no reported evidence	1.0	1	1	2016.0	2016.0
IL6R	3570	Ewings sarcoma	C0553580	disease	Neoplasms	Neoplastic Process	351	9	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6R	3570	Carcinogenesis	C0596263	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	4064	159	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6R	3570	Hashimoto Disease	C0677607	disease	Endocrine System Diseases	Disease or Syndrome	185	44	0.01	no reported evidence		1	0	2006.0	2006.0
IL6R	3570	Epithelial ovarian cancer	C0677886	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	1328	197	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
IL6R	3570	Carcinoma of bladder	C0699885	disease		Neoplastic Process	1161	165	0.01	no reported evidence	1.0	1	0	1991.0	1991.0
IL6R	3570	Central neuroblastoma	C0700095	disease		Neoplastic Process	1655	87	0.01	no reported evidence	1.0	1	0	1993.0	1993.0
IL6R	3570	ovarian neoplasm	C0919267	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	937	83	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6R	3570	Spondylarthritis	C0949690	disease	Musculoskeletal Diseases	Disease or Syndrome	73	13	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
IL6R	3570	Primary Effusion Lymphoma	C1292753	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	152	0	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
IL6R	3570	Left main coronary artery disease	C1299433	disease		Disease or Syndrome	3	1	0.01	no reported evidence	1.0	1	1	2015.0	2015.0
IL6R	3570	Hormone refractory prostate cancer	C1328504	disease		Neoplastic Process	134	1	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
IL6R	3570	Cardiac Lymphoma	C1332850	disease		Neoplastic Process	28	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
IL6R	3570	Childhood Osteosarcoma	C1332986	disease		Neoplastic Process	205	1	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
IL6R	3570	Centrocytic lymphoma	C1392224	disease		Neoplastic Process	5	0	0.01	no reported evidence	1.0	1	0	1996.0	1996.0
IL6R	3570	Tumor-Associated Vasculature	C1519666	phenotype		Acquired Abnormality	52	0	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
IL6R	3570	Colorectal Cancer	C1527249	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	3298	955	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
IL6R	3570	Benign Prostatic Hyperplasia	C1704272	disease	Male Urogenital Diseases	Disease or Syndrome	419	19	0.01	no reported evidence	1.0	1	0	1994.0	1994.0
IL6R	3570	Milroy Disease	C1704423	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	37	11	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
IL6R	3570	Uterine Corpus Cancer	C1883486	disease		Neoplastic Process	578	106	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
IL6R	3570	Secondary Neoplasm	C2939419	group		Neoplastic Process	107	1	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
IL6R	3570	Juvenile arthritis	C3495559	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	325	94	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
NTF3	4908	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
NTF3	4908	Anxiety Disorders	C0003469	group	Mental Disorders	Mental or Behavioral Dysfunction	395	79	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
NTF3	4908	Asthma	C0004096	disease	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	1312	729	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
NTF3	4908	Astrocytoma	C0004114	disease	Neoplasms	Neoplastic Process	740	44	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
NTF3	4908	Mental disorders	C0004936	group	Mental Disorders	Mental or Behavioral Dysfunction	328	77	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
NTF3	4908	Brain Neoplasms	C0006118	group	Neoplasms; Nervous System Diseases	Neoplastic Process	645	163	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
NTF3	4908	Malignant neoplasm of breast	C0006142	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	5053	1365	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
NTF3	4908	Cognition Disorders	C0009241	group	Mental Disorders	Mental or Behavioral Dysfunction	236	29	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
NTF3	4908	Ulcerative Colitis	C0009324	disease	Digestive System Diseases	Disease or Syndrome	914	696	0.01	no reported evidence		1	0	2003.0	2003.0
NTF3	4908	Crohn Disease	C0010346	disease	Digestive System Diseases	Disease or Syndrome	911	956	0.01	no reported evidence		1	0	2003.0	2003.0
NTF3	4908	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
NTF3	4908	Diabetes Mellitus	C0011849	group	Endocrine System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	1506	440	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
NTF3	4908	Encephalomyelitis	C0014070	disease	Nervous System Diseases	Disease or Syndrome	347	2	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
NTF3	4908	Endometriosis	C0014175	disease	Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	748	156	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
NTF3	4908	Glaucoma	C0017601	disease	Eye Diseases	Disease or Syndrome	380	209	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
NTF3	4908	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.01	no reported evidence	1.0	1	0	1990.0	1990.0
NTF3	4908	Hydrocephalus	C0020255	disease	Nervous System Diseases	Disease or Syndrome	252	7	0.01	no reported evidence		1	0	2001.0	2001.0
NTF3	4908	Leukemia, Myelocytic, Acute	C0023467	disease	Neoplasms	Neoplastic Process	1702	215	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
NTF3	4908	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
NTF3	4908	nervous system disorder	C0027765	group	Nervous System Diseases	Disease or Syndrome	435	13	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
NTF3	4908	Nicotine Dependence	C0028043	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	123	120	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
NTF3	4908	Obsessive-Compulsive Disorder	C0028768	disease	Mental Disorders	Mental or Behavioral Dysfunction	113	65	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
NTF3	4908	Pain	C0030193	phenotype	Pathological Conditions, Signs and Symptoms	Sign or Symptom	484	101	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
NTF3	4908	Paresis	C0030552	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	112	22	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
NTF3	4908	Pheochromocytoma	C0031511	disease	Neoplasms	Neoplastic Process	279	125	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
NTF3	4908	Pneumonia	C0032285	disease	Respiratory Tract Diseases	Disease or Syndrome	496	14	0.01	no reported evidence		1	0	2007.0	2007.0
NTF3	4908	Adenomatous Polyposis Coli	C0032580	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Neoplasms	Neoplastic Process	391	31	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
NTF3	4908	Prostatic Neoplasms	C0033578	group	Male Urogenital Diseases; Neoplasms	Neoplastic Process	1553	25	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
NTF3	4908	Psychotic Disorders	C0033975	group	Mental Disorders	Mental or Behavioral Dysfunction	316	113	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
NTF3	4908	Pulmonary Fibrosis	C0034069	disease	Respiratory Tract Diseases	Disease or Syndrome	431	13	0.01	no reported evidence		1	0	2007.0	2007.0
NTF3	4908	Tuberous Sclerosis	C0041341	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Neoplasms; Nervous System Diseases	Neoplastic Process	196	246	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
NTF3	4908	Attention Deficit Disorder	C0041671	disease	Mental Disorders	Mental or Behavioral Dysfunction	72	2	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
NTF3	4908	Vascular Diseases	C0042373	group	Cardiovascular Diseases	Disease or Syndrome	400	32	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
NTF3	4908	Motor Neuron Disease	C0085084	disease	Nervous System Diseases	Disease or Syndrome	134	32	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
NTF3	4908	Pancreatitis, Chronic	C0149521	disease	Digestive System Diseases	Disease or Syndrome	301	40	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
NTF3	4908	Muscle Weakness	C0151786	phenotype	Musculoskeletal Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	338	30	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
NTF3	4908	Adrenoleukodystrophy	C0162309	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Endocrine System Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	148	69	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
NTF3	4908	Lung Diseases, Interstitial	C0206062	group	Respiratory Tract Diseases	Disease or Syndrome	150	121	0.01	no reported evidence		1	0	2007.0	2007.0
NTF3	4908	Abnormal behavior	C0233514	phenotype	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	371	46	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
NTF3	4908	Childhood Medulloblastoma	C0278510	disease	Neoplasms	Neoplastic Process	92	1	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
NTF3	4908	Adenocarcinoma of pancreas	C0281361	disease		Neoplastic Process	353	121	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
NTF3	4908	Infantile fibrosarcoma	C0334459	disease		Neoplastic Process	7	0	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
NTF3	4908	Impaired cognition	C0338656	disease	Mental Disorders	Mental or Behavioral Dysfunction	670	121	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
NTF3	4908	Nonorganic psychosis	C0349204	disease		Mental or Behavioral Dysfunction	219	60	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
NTF3	4908	Senile sclerosis of aortic cusp	C0428796	disease		Disease or Syndrome	6	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
NTF3	4908	Inherited neuropathies	C0598589	disease		Disease or Syndrome	44	3	0.01	no reported evidence	0.0	1	0	2015.0	2015.0
NTF3	4908	Breast Carcinoma	C0678222	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	4962	1839	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
NTF3	4908	Substance abuse problem	C0740858	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	154	10	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
NTF3	4908	Metastatic Prostate Carcinoma	C0936223	disease		Neoplastic Process	240	17	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
NTF3	4908	Ischemic stroke	C0948008	disease		Disease or Syndrome	393	209	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
NTF3	4908	Mild cognitive disorder	C1270972	disease	Mental Disorders	Mental or Behavioral Dysfunction	149	40	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
NTF3	4908	Metastasis from malignant tumor of prostate	C1282496	disease		Neoplastic Process	231	15	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
NTF3	4908	Aortic valve sclerosis	C1455780	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
NTF3	4908	Amyotrophic Lateral Sclerosis, Sporadic	C1862941	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	135	92	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
NTF3	4908	Monoclonal B-Cell Lymphocytosis	C2698259	disease		Disease or Syndrome	40	2	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
NTF3	4908	AMYLOIDOSIS, HEREDITARY, TRANSTHYRETIN-RELATED	C2751492	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	43	50	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
NTF3	4908	Limb ischemia	C2945695	disease		Disease or Syndrome	94	0	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
NTF3	4908	Triple Negative Breast Neoplasms	C3539878	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	631	37	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
OPRD1	4985	Amenorrhea	C0002453	phenotype	Pathological Conditions, Signs and Symptoms	Disease or Syndrome	48	0	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
OPRD1	4985	Cystic Fibrosis	C0010674	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Respiratory Tract Diseases	Disease or Syndrome	593	489	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
