Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
ACE	1636	Aneurysm, Ruptured	C0162869	disease	Cardiovascular Diseases	Disease or Syndrome	9	1	0.01	no reported evidence	1	1	0	2004	2004
ACE	1636	Tumor Progression	C0178874	phenotype		Neoplastic Process	2089	36	0.01	no reported evidence	1	1	0	2010	2010
ACE	1636	Germ cell tumor	C0205851	group	Neoplasms	Neoplastic Process	209	4	0.01	no reported evidence	1	1	0	2001	2001
ACE	1636	Pneumonia, Interstitial	C0206061	disease	Respiratory Tract Diseases	Disease or Syndrome	32	3	0.01	no reported evidence	1	1	0	2001	2001
ACE	1636	Microvascular Angina	C0206064	disease	Cardiovascular Diseases	Disease or Syndrome	28	4	0.01	no reported evidence	1	1	0	1996	1996
ACE	1636	Strawberry nevus of skin	C0206733	disease	Neoplasms	Neoplastic Process	43	0	0.01	no reported evidence	1	1	0	2016	2016
ACE	1636	Coronavirus Infections	C0206750	group	Virus Diseases	Disease or Syndrome	11	0	0.01	no reported evidence	0	1	0	2006	2006
ACE	1636	Gastrointestinal Carcinoid Tumor	C0220620	disease		Neoplastic Process	224	7	0.01	no reported evidence	1	1	0	2001	2001
ACE	1636	Chronic berylliosis	C0221052	disease		Disease or Syndrome	18	0	0.01	no reported evidence	1	1	0	1999	1999
ACE	1636	Systolic hypertension	C0221155	disease		Disease or Syndrome	14	3	0.01	no reported evidence	1	1	0	1997	1997
ACE	1636	Recurrent depression	C0221480	disease		Mental or Behavioral Dysfunction	15	8	0.01	no reported evidence	1	1	0	2001	2001
ACE	1636	alpha 1-Antitrypsin Deficiency	C0221757	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Pathological Conditions, Signs and Symptoms; Respiratory Tract Diseases	Disease or Syndrome	40	34	0.01	no reported evidence	1	1	0	1986	1986
ACE	1636	Extrapyramidal sign	C0234133	phenotype		Sign or Symptom	63	3	0.01	no reported evidence	1	1	0	2010	2010
ACE	1636	Diastolic hypertension	C0235222	disease		Disease or Syndrome	13	1	0.01	no reported evidence	0	1	0	1997	1997
ACE	1636	Cerebral atrophy	C0235946	disease		Disease or Syndrome	337	21	0.01	no reported evidence	1	1	0	2015	2015
ACE	1636	Congenital posterior urethral valves	C0238506	disease		Congenital Abnormality	9	0	0.01	no reported evidence	0	1	0	2005	2005
ACE	1636	Left atrial hypertrophy	C0238705	disease		Finding	1	0	0.01	no reported evidence	1	1	0	2013	2013
ACE	1636	Drug usage	C0242510	phenotype		Mental or Behavioral Dysfunction	51	10	0.01	no reported evidence	1	1	0	2015	2015
ACE	1636	Borderline hypertension	C0262395	disease		Disease or Syndrome	3	0	0.01	no reported evidence	1	1	0	1997	1997
ACE	1636	Recurrent urinary tract infection	C0262655	disease		Disease or Syndrome	85	3	0.01	no reported evidence	1	1	0	2010	2010
ACE	1636	Chronic urticaria	C0263338	disease		Disease or Syndrome	22	1	0.01	no reported evidence	0	1	0	2008	2008
ACE	1636	Childhood asthma	C0264408	disease		Disease or Syndrome	126	31	0.01	no reported evidence	0	1	0	2001	2001
ACE	1636	Renal sclerosis with hypertension	C0264657	disease		Disease or Syndrome	22	6	0.01	no reported evidence	1	1	0	2011	2011
ACE	1636	Ventricular dilatation (disorder)	C0264733	disease		Disease or Syndrome	6	0	0.01	no reported evidence	1	1	0	1997	1997
ACE	1636	Unilateral agenesis of kidney	C0266294	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Pathological Conditions, Signs and Symptoms	Congenital Abnormality	40	2	0.01	no reported evidence	1	1	0	1993	1993
ACE	1636	Acute gastroenteritis	C0267446	disease		Disease or Syndrome	13	0	0.01	no reported evidence	1	1	0	2013	2013
ACE	1636	Liver cyst	C0267834	phenotype		Disease or Syndrome	22	2	0.01	no reported evidence	1	1	0	1997	1997
ACE	1636	Cholestasis of pregnancy	C0268318	disease	Digestive System Diseases; Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	46	20	0.01	no reported evidence	1	1	0	2001	2001
ACE	1636	Antithrombin III Deficiency	C0272375	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	22	35	0.01	no reported evidence	1	1	0	2008	2008
ACE	1636	Liver and Intrahepatic Biliary Tract Carcinoma	C0279000	disease		Neoplastic Process	606	18	0.01	no reported evidence	1	1	0	2014	2014
ACE	1636	Cervix carcinoma	C0302592	disease		Neoplastic Process	1104	100	0.01	no reported evidence	1	1	0	2010	2010
ACE	1636	Bleeding ulcer	C0333291	disease		Disease or Syndrome	11	1	0.01	no reported evidence	1	1	0	2016	2016
ACE	1636	Inflammatory Myofibroblastic Tumor	C0334121	disease	Pathological Conditions, Signs and Symptoms	Neoplastic Process	35	3	0.01	no reported evidence	1	1	0	2007	2007
ACE	1636	Common Migraine	C0338480	disease	Nervous System Diseases	Disease or Syndrome	54	38	0.01	no reported evidence	0	1	0	2011	2011
ACE	1636	Stable angina	C0340288	disease	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	75	5	0.01	no reported evidence	1	1	0	2003	2003
ACE	1636	Anterior myocardial infarction	C0340293	disease	Cardiovascular Diseases	Disease or Syndrome	9	1	0.01	no reported evidence	1	1	0	1995	1995
ACE	1636	Lone atrial fibrillation	C0340489	disease		Disease or Syndrome	13	6	0.01	no reported evidence	1	1	0	2010	2010
ACE	1636	High altitude pulmonary hypertension	C0340552	disease	Respiratory Tract Diseases	Disease or Syndrome	2	1	0.01	no reported evidence	1	1	0	2003	2003
ACE	1636	Aortic aneurysm without mention of rupture NOS	C0340629	disease		Disease or Syndrome	41	4	0.01	no reported evidence	1	1	0	2011	2011
ACE	1636	Generalized glycogen storage disease of infants	C0342751	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	28	8	0.01	no reported evidence	1	1	0	2010	2010
ACE	1636	Left ventricular dilatation	C0344911	disease		Congenital Abnormality	9	1	0.01	no reported evidence	0	1	0	1996	1996
ACE	1636	Malignant neoplasm of liver	C0345904	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	804	37	0.01	no reported evidence	1	1	0	2014	2014
ACE	1636	Dysgerminoma of ovary	C0346185	disease		Neoplastic Process	4	0	0.01	no reported evidence	1	1	0	1997	1997
ACE	1636	Malignant neoplasm of large intestine	C0346629	disease		Neoplastic Process	516	25	0.01	no reported evidence	1	1	0	2018	2018
ACE	1636	Early gastric cancer	C0349530	disease		Neoplastic Process	45	1	0.01	no reported evidence	1	1	0	2006	2006
ACE	1636	proliferative nephritis unspecified	C0403367	disease		Disease or Syndrome	8	0	0.01	no reported evidence	1	1	0	2018	2018
ACE	1636	Steroid-sensitive nephrotic syndrome	C0403396	disease		Disease or Syndrome	15	3	0.01	no reported evidence	0	1	0	2011	2011
ACE	1636	Steroid-resistant nephrotic syndrome	C0403397	disease		Disease or Syndrome	25	8	0.01	no reported evidence	0	1	0	2011	2011
ACE	1636	Chronic rejection of renal transplant	C0403592	disease		Disease or Syndrome	39	0	0.01	no reported evidence	1	1	0	2004	2004
ACE	1636	Asthenozoospermia	C0403823	disease	Male Urogenital Diseases	Disease or Syndrome	34	6	0.01	no reported evidence	1	1	0	2013	2013
ACE	1636	Chronic small plaque psoriasis	C0406317	disease		Disease or Syndrome	19	1	0.01	no reported evidence	1	1	0	2008	2008
ACE	1636	Symmetrical dyschromatosis of extremities	C0406775	disease	Pathological Conditions, Signs and Symptoms; Skin and Connective Tissue Diseases	Congenital Abnormality	15	9	0.01	no reported evidence	1	1	0	2002	2002
ACE	1636	Osteoarthritis, Knee	C0409959	disease	Musculoskeletal Diseases	Disease or Syndrome	92	34	0.01	no reported evidence	1	1	0	2004	2004
ACE	1636	Aortic valve calcification	C0428791	disease	Cardiovascular Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	31	3	0.01	no reported evidence	1	1	0	2007	2007
ACE	1636	Non-obstructive reflux-associated chronic pyelonephritis (disorder)	C0451718	disease		Disease or Syndrome	7	0	0.01	no reported evidence	1	1	0	1999	1999
ACE	1636	Secondary malignant neoplasm of liver	C0494165	disease		Neoplastic Process	507	7	0.01	no reported evidence	1	1	0	2007	2007
ACE	1636	Bilateral cataracts (disorder)	C0521707	disease		Disease or Syndrome	111	15	0.01	no reported evidence	1	1	0	2011	2011
ACE	1636	Symptoms of stress	C0521991	phenotype		Sign or Symptom	5	0	0.01	no reported evidence	1	1	0	2016	2016
ACE	1636	Delinquent behavior	C0522174	phenotype		Mental or Behavioral Dysfunction	9	2	0.01	no reported evidence	1	1	0	2000	2000
ACE	1636	Analgesic Overuse Headache	C0522254	disease	Nervous System Diseases	Disease or Syndrome	10	5	0.01	no reported evidence	1	1	0	2013	2013
ACE	1636	Hepatitis B, Chronic	C0524909	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	237	209	0.01	no reported evidence	1	1	0	2013	2013
ACE	1636	Malignant neoplasm of esophagus	C0546837	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	672	66	0.01	no reported evidence	1	1	0	2005	2005
ACE	1636	Maternal hypertension	C0565599	disease		Disease or Syndrome	14	6	0.01	no reported evidence	0	1	0	2006	2006
ACE	1636	Hyperhomocysteinemia	C0598608	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	116	13	0.01	no reported evidence		1	0	2007	2007
ACE	1636	Congenital absence of spleen	C0600031	disease		Congenital Abnormality	18	3	0.01	no reported evidence	1	1	1	2003	2003
ACE	1636	Activated Protein C Resistance	C0600433	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases	Disease or Syndrome	30	6	0.01	no reported evidence	1	1	0	2010	2010
ACE	1636	Carcinoma of lung	C0684249	disease		Neoplastic Process	2475	735	0.01	no reported evidence	1	1	0	1998	1998
ACE	1636	Nephronophthisis	C0687120	disease		Disease or Syndrome	63	40	0.01	no reported evidence	1	1	0	1999	1999
ACE	1636	Moderate obesity	C0694533	disease		Disease or Syndrome	6	0	0.01	no reported evidence	1	1	0	2016	2016
ACE	1636	Colon Carcinoma	C0699790	disease		Neoplastic Process	2090	240	0.01	no reported evidence	1	1	0	2007	2007
ACE	1636	Malignant neoplasm of kidney	C0740457	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	420	6	0.01	no reported evidence	1	1	0	2000	2000
ACE	1636	Cardiac defects	C0741916	group		Disease or Syndrome	56	4	0.01	no reported evidence	1	1	0	2005	2005
ACE	1636	gastritis h pylori	C0744310	disease		Disease or Syndrome	29	2	0.01	no reported evidence	1	1	0	2017	2017
ACE	1636	Hypertensive emergency	C0745136	disease		Disease or Syndrome	3	0	0.01	no reported evidence	1	1	0	2013	2013
ACE	1636	Apraxia, Developmental Verbal	C0750927	disease	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	24	9	0.01	no reported evidence	1	1	0	1996	1996
ACE	1636	Cockayne Syndrome, Type I	C0751039	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Musculoskeletal Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	50	11	0.01	no reported evidence	1	1	0	2005	2005
ACE	1636	Lymphangioleiomyomatosis	C0751674	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	62	10	0.01	no reported evidence	1	1	0	2006	2006
ACE	1636	Anterior Ischemic Optic Neuropathy	C0751711	disease	Cardiovascular Diseases; Eye Diseases; Nervous System Diseases	Disease or Syndrome	6	0	0.01	no reported evidence	1	1	0	2000	2000
ACE	1636	Infection caused by Helicobacter pylori	C0850666	disease		Disease or Syndrome	307	53	0.01	no reported evidence	1	1	0	2017	2017
ACE	1636	Pregnancy associated hypertension	C0852036	disease	Cardiovascular Diseases; Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	19	0	0.01	no reported evidence		1	0	2004	2004
ACE	1636	Completed Suicide	C0852733	phenotype		Mental or Behavioral Dysfunction	16	7	0.01	no reported evidence	1	1	0	2009	2009
ACE	1636	Invasive carcinoma of breast	C0853879	disease		Neoplastic Process	384	9	0.01	no reported evidence	1	1	0	2003	2003
ACE	1636	Post MI	C0856742	phenotype		Disease or Syndrome	46	1	0.01	no reported evidence	0	1	0	2002	2002
ACE	1636	Persistent dry cough	C0857172	phenotype		Sign or Symptom	1	0	0.01	no reported evidence	1	1	0	2001	2001
ACE	1636	asthma with copd	C0865800	disease		Disease or Syndrome	6	0	0.01	no reported evidence	0	1	0	2010	2010
ACE	1636	Sarcopenia	C0872084	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	27	1	0.01	no reported evidence	1	1	0	2006	2006
ACE	1636	Vascular inflammations	C0947751	phenotype		Disease or Syndrome	141	1	0.01	no reported evidence	1	1	0	2008	2008
ACE	1636	Leukoaraiosis	C0948163	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	36	2	0.01	no reported evidence		1	0	2004	2004
ACE	1636	Spondylarthropathies	C0949691	group	Musculoskeletal Diseases	Disease or Syndrome	56	4	0.01	no reported evidence	1	1	0	2008	2008
ACE	1636	Chronic systolic heart failure	C1135194	disease		Disease or Syndrome	4	0	0.01	no reported evidence	1	1	0	2009	2009
ACE	1636	Drusen	C1260959	disease		Disease or Syndrome	45	12	0.01	no reported evidence	1	1	0	2012	2012
ACE	1636	Left ventricular systolic dysfunction	C1277187	disease		Disease or Syndrome	14	3	0.01	no reported evidence	1	1	0	2003	2003
ACE	1636	Cerebral arterial aneurysm	C1290398	disease		Disease or Syndrome	77	26	0.01	no reported evidence	0	1	0	2012	2012
ACE	1636	Primary malignant neoplasm of lung	C1306460	disease		Neoplastic Process	2267	400	0.01	no reported evidence	1	1	0	1998	1998
ACE	1636	Renal carcinoma	C1378703	disease		Neoplastic Process	499	18	0.01	no reported evidence	1	1	0	2000	2000
ACE	1636	ATRIOVENTRICULAR CANAL DEFECT	C1389016	phenotype	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Anatomical Abnormality	25	2	0.01	no reported evidence	1	1	0	2012	2012
ACE	1636	Atrioventricular Septal Defect	C1389018	disease	Cardiovascular Diseases; Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Congenital Abnormality	24	2	0.01	no reported evidence	1	1	0	2012	2012
ACE	1636	Cognitive changes	C1392786	phenotype		Mental or Behavioral Dysfunction	23	16	0.01	no reported evidence	1	1	0	2015	2015
ACE	1636	Cardiac fibrosis	C1397307	disease		Disease or Syndrome	95	4	0.01	no reported evidence	1	1	0	2013	2013
ACE	1636	skin fold (abnormality)	C1399793	phenotype		Anatomical Abnormality	4	0	0.01	no reported evidence	1	1	0	1996	1996
ACE	1636	Clostridium; difficile (disorder)	C1411966	disease		Disease or Syndrome	49	0	0.01	no reported evidence	1	1	0	2013	2013
ACE	1636	Mammary Neoplasms	C1458155	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	2386	303	0.01	no reported evidence		1	0	2006	2006
ACE	1636	Overweight and obesity	C1561826	disease		Disease or Syndrome	8	2	0.01	no reported evidence	1	1	0	2015	2015
ACE	1636	Chronic uremia	C1579029	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1	1	0	2013	2013
ACE	1636	Prehypertension	C1696708	disease	Cardiovascular Diseases	Disease or Syndrome	10	1	0.01	no reported evidence	1	1	0	2018	2018
ACE	1636	Benign Prostatic Hyperplasia	C1704272	disease	Male Urogenital Diseases	Disease or Syndrome	419	19	0.01	no reported evidence	1	1	0	2002	2002
ACE	1636	Hyperlipoproteinemia Type IIb	C1704417	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	23	3	0.01	no reported evidence	1	1	0	1998	1998
ACE	1636	Primary Focal Segmental Glomerulosclerosis	C1709661	disease		Disease or Syndrome	12	0	0.01	no reported evidence	1	1	0	1999	1999
ACE	1636	Familial neurocardiogenic syncope	C1836438	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	5	0	0.01	no reported evidence	0	1	0	2005	2005
ACE	1636	Noncompaction cardiomyopathy	C1839832	disease		Disease or Syndrome	6	2	0.01	no reported evidence	1	1	0	2013	2013
ACE	1636	MAJOR AFFECTIVE DISORDER 2	C1839839	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders	Mental or Behavioral Dysfunction	95	17	0.01	no reported evidence	1	1	0	2000	2000
ACE	1636	AURAL ATRESIA, CONGENITAL	C1842937	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	Disease or Syndrome	59	9	0.01	no reported evidence	1	1	0	2011	2011
ACE	1636	PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS	C1845050	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases; Pathological Conditions, Signs and Symptoms; Skin and Connective Tissue Diseases	Disease or Syndrome	7	4	0.01	no reported evidence	1	1	0	1999	1999
ACE	1636	Nephronophthisis, familial juvenile	C1855681	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	15	4	0.01	no reported evidence	0	1	0	1999	1999
ACE	1636	Trichohepatoenteric Syndrome	C1857276	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Female Urogenital Diseases and Pregnancy Complications; Pathological Conditions, Signs and Symptoms; Skin and Connective Tissue Diseases	Disease or Syndrome	266	13	0.01	no reported evidence	1	1	0	2002	2002
ACE	1636	CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 1 (disorder)	C1861861	disease	Cardiovascular Diseases	Disease or Syndrome	10	12	0.01	no reported evidence	1	1	0	2008	2008
ACE	1636	PANIC DISORDER 1	C1868649	disease		Mental or Behavioral Dysfunction	76	40	0.01	no reported evidence	1	1	0	2010	2010
ACE	1636	Paroxysmal kinesigenic choreoathetosis	C1868682	disease	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	79	15	0.01	no reported evidence	1	1	0	2001	2001
ACE	1636	Transformed migraine	C1960870	disease		Disease or Syndrome	12	0	0.01	no reported evidence	0	1	0	2015	2015
ACE	1636	Left Main Coronary Artery Stenosis	C2062905	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1	1	0	2002	2002
ACE	1636	Chronic thromboembolic pulmonary hypertension	C2363973	disease		Disease or Syndrome	23	2	0.01	no reported evidence	1	1	0	2006	2006
ACE	1636	Prothrombin G20210A mutation	C2584409	disease		Disease or Syndrome	15	2	0.01	no reported evidence	1	1	0	2004	2004
ACE	1636	Thrombophilia, hereditary	C2584620	disease	Hemic and Lymphatic Diseases	Disease or Syndrome	11	1	0.01	no reported evidence	1	1	0	2004	2004
ACE	1636	Allergic rhinitis (disorder)	C2607914	disease	Immune System Diseases; Otorhinolaryngologic Diseases; Respiratory Tract Diseases	Disease or Syndrome	162	54	0.01	no reported evidence	1	1	0	2007	2007
ACE	1636	Cerebral Small Vessel Diseases	C2733158	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	18	2	0.01	no reported evidence	0	1	0	2015	2015
ACE	1636	Promyelocytic leukemia	C2745900	disease		Neoplastic Process	232	7	0.01	no reported evidence	1	1	0	2012	2012
ACE	1636	Refractory Thrombocytopenia	C2826321	disease		Neoplastic Process	8	0	0.01	no reported evidence	1	1	0	2000	2000
ACE	1636	Complex regional pain syndrome I, unspecified	C2875367	disease		Disease or Syndrome	1	0	0.01	no reported evidence	0	1	0	2004	2004
ACE	1636	Low density lipoprotein receptor mutation	C2919414	disease		Disease or Syndrome	2	0	0.01	no reported evidence	1	1	0	2001	2001
ACE	1636	Amyloid angiopathy	C2931784	disease	Cardiovascular Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	18	3	0.01	no reported evidence	1	1	0	2011	2011
ACE	1636	Plaque, Amyloid	C2936349	phenotype	Pathological Conditions, Signs and Symptoms	Acquired Abnormality	234	23	0.01	no reported evidence	1	1	0	2002	2002
ACE	1636	POLYCYSTIC KIDNEY DISEASE 1	C3149841	disease		Disease or Syndrome	23	41	0.01	no reported evidence	1	1	0	1997	1997
ACE	1636	Primary immunoglobulin A nephropathy (disorder)	C3161650	disease		Disease or Syndrome	11	1	0.01	no reported evidence	1	1	0	1999	1999
ACE	1636	Steroid resistant nephrotic syndrome of childhood	C3266102	disease		Disease or Syndrome	24	6	0.01	no reported evidence	0	1	0	2011	2011
ACE	1636	One Vessel Coronary Disease	C3275121	disease		Disease or Syndrome	1	0	0.01	no reported evidence	1	1	0	1995	1995
ACE	1636	Patent ductus arteriosus - persisting type	C3495549	disease		Congenital Abnormality	14	1	0.01	no reported evidence	1	1	0	2010	2010
ACE	1636	Juvenile arthritis	C3495559	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	325	94	0.01	no reported evidence	1	1	0	2004	2004
ACE	1636	Reflux nephropathy (disorder)	C3495566	disease		Disease or Syndrome	7	0	0.01	no reported evidence	1	1	0	1999	1999
ACE	1636	alpha-1-Antitrypsin Deficiency, Autosomal Recessive	C3501835	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Digestive System Diseases; Pathological Conditions, Signs and Symptoms; Respiratory Tract Diseases	Disease or Syndrome	28	2	0.01	no reported evidence	1	1	0	1986	1986
ACE	1636	Renal Artery Disease	C3640053	disease		Disease or Syndrome	1	0	0.01	no reported evidence	0	1	0	2002	2002
ACE	1636	Dementia due to Alzheimer's disease (disorder)	C3665464	disease		Mental or Behavioral Dysfunction	9	0	0.01	no reported evidence	1	1	0	2015	2015
ACE	1636	Nutrition Disorders	C3714509	group	Nutritional and Metabolic Diseases	Disease or Syndrome	4	0	0.01	no reported evidence	1	1	0	2016	2016
ACE	1636	Pneumonitis	C3714636	disease	Respiratory Tract Diseases	Disease or Syndrome	338	4	0.01	no reported evidence	1	1	0	2011	2011
ACE	1636	Juvenile rheumatoid arthritis	C3714757	disease		Disease or Syndrome	130	4	0.01	no reported evidence	1	1	0	2004	2004
ACE	1636	Infection in children	C3826128	phenotype		Disease or Syndrome	12	2	0.01	no reported evidence	1	1	0	2017	2017
ACE	1636	Autoinflammatory disorder	C3860213	disease		Disease or Syndrome	28	0	0.01	no reported evidence	1	1	0	2014	2014
ACE	1636	Interstitial lung fibrosis	C3887486	phenotype		Pathologic Function	126	6	0.01	no reported evidence	1	1	0	2000	2000
ACE	1636	Memory dysfunction	C3887551	disease		Mental or Behavioral Dysfunction	16	1	0.01	no reported evidence	1	1	0	2010	2010
ACE	1636	COLORBLINDNESS, PARTIAL, DEUTAN SERIES	C3887938	disease		Disease or Syndrome	34	6	0.01	no reported evidence	1	1	0	1999	1999
ACE	1636	Mild Bronchopulmonary Dysplasia	C3898352	disease		Disease or Syndrome	2	0	0.01	no reported evidence	1	1	0	2006	2006
ACE	1636	Intimal fibrosis	C4020753	disease		Disease or Syndrome	2	0	0.01	no reported evidence	0	1	0	1999	1999
ACE	1636	cervical cancer	C4048328	disease	Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	964	87	0.01	no reported evidence	1	1	0	2010	2010
ACE	1636	Focal Segmental Glomerulosclerosis, Not Otherwise Specified	C4049702	disease		Disease or Syndrome	23	1	0.01	no reported evidence	1	1	0	1999	1999
ACE	1636	Ventilatory Threshold	C4086945	phenotype		Sign or Symptom	3	1	0.01	no reported evidence	1	1	0	2008	2008
PTK2B	2185	Adenocarcinoma	C0001418	group	Neoplasms	Neoplastic Process	1711	67	0.01	no reported evidence	1	1	0	2002	2002
PTK2B	2185	Amyotrophic Lateral Sclerosis	C0002736	disease	Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	659	259	0.01	no reported evidence	1	1	0	2011	2011
PTK2B	2185	Arteriosclerosis	C0003850	disease	Cardiovascular Diseases	Disease or Syndrome	1086	121	0.01	no reported evidence	1	1	0	2014	2014
PTK2B	2185	Arthritis	C0003864	disease	Musculoskeletal Diseases	Disease or Syndrome	629	25	0.01	no reported evidence	1	1	0	2007	2007
PTK2B	2185	Atherosclerosis	C0004153	disease	Cardiovascular Diseases	Disease or Syndrome	1133	131	0.01	no reported evidence	1	1	0	2014	2014
PTK2B	2185	Bipolar Disorder	C0005586	disease	Mental Disorders	Mental or Behavioral Dysfunction	836	665	0.01	no reported evidence	1	1	0	2009	2009
PTK2B	2185	Malignant neoplasm of urinary bladder	C0005684	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1143	157	0.01	no reported evidence	1	1	0	2013	2013
PTK2B	2185	Bladder Neoplasm	C0005695	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	1216	142	0.01	no reported evidence	1	1	0	2013	2013
PTK2B	2185	Malignant tumor of colon	C0007102	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2000	135	0.01	no reported evidence	1	1	0	2013	2013
PTK2B	2185	Squamous cell carcinoma	C0007137	disease	Neoplasms	Neoplastic Process	1875	224	0.01	no reported evidence	1	1	0	2002	2002
PTK2B	2185	Carcinoma, Transitional Cell	C0007138	disease	Neoplasms	Neoplastic Process	398	6	0.01	no reported evidence	1	1	0	2013	2013
PTK2B	2185	Colonic Polyps	C0009376	phenotype	Pathological Conditions, Signs and Symptoms	Anatomical Abnormality	46	2	0.01	no reported evidence	1	1	0	2014	2014
PTK2B	2185	Scleroderma	C0011644	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	178	2	0.01	no reported evidence	1	1	0	2017	2017
PTK2B	2185	Diabetes	C0011847	disease		Disease or Syndrome	1267	349	0.01	no reported evidence	1	1	0	2014	2014
PTK2B	2185	Diabetic Nephropathy	C0011881	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	560	110	0.01	no reported evidence	1	1	0	2016	2016
PTK2B	2185	Chronic Fatigue Syndrome	C0015674	disease	Musculoskeletal Diseases; Nervous System Diseases; Virus Diseases	Disease or Syndrome	63	7	0.01	no reported evidence	1	1	0	1998	1998
PTK2B	2185	Hamartoma Syndrome, Multiple	C0018553	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Neoplasms	Neoplastic Process	137	46	0.01	no reported evidence	1	1	0	2002	2002
PTK2B	2185	Heart failure	C0018801	disease	Cardiovascular Diseases	Disease or Syndrome	814	91	0.01	no reported evidence	1	1	0	2011	2011
PTK2B	2185	Congestive heart failure	C0018802	disease	Cardiovascular Diseases	Disease or Syndrome	883	65	0.01	no reported evidence	1	1	0	2011	2011
PTK2B	2185	Hepatitis B	C0019163	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	838	192	0.01	no reported evidence	1	1	0	2006	2006
PTK2B	2185	Hepatitis C	C0019196	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	782	89	0.01	no reported evidence	1	1	0	2005	2005
PTK2B	2185	HIV Infections	C0019693	group	Immune System Diseases; Virus Diseases	Disease or Syndrome	805	54	0.01	no reported evidence	1	1	0	2003	2003
PTK2B	2185	Hyperglycemia	C0020456	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	487	37	0.01	no reported evidence	1	1	0	2014	2014
